"","review_id","product_id","reviewer_id","stars","review_body","review_title","product_category","Class"
"1525","es_0038088","product_es_0850700","reviewer_es_0800931",2,"No me lo qued\u00e9 porque lleg\u00f3 tarde. Lo esperaba para antes de reyes tal y como pon\u00eda cuando lo compr\u00e9 y me lleg\u00f3 tres d\u00edas m\u00e1s tarde, as\u00ed que ya le hab\u00eda comprado otra cosa. Adem\u00e1s, estoy acostumbrada a que me llegue protegido o con alg\u00fan envoltorio extra para el trayecto y no fue as\u00ed, lleg\u00f3 la caja del producto tal cual. De lo dem\u00e1s no pude opinar porque no lo llegu\u00e9 a abrir, lo devolv\u00ed en cuanto lleg\u00f3.","Lleg\u00f3 tarde","toy","negative"
"1526","es_0059968","product_es_0869589","reviewer_es_0612190",2,"El dise\u00f1o est\u00e1 muy bien pero la calidad del material es mala, se levanta la capa del dibujo enseguida, en menos de una semana mi ni\u00f1a de 30 meses que es bastante cuidadosa lo tiene medio estropeado en las juntas y teniendo en cuenta que es para ni\u00f1as muy peque\u00f1as no est\u00e1 bien terminado. La relaci\u00f3n calidad/precio muy mal","Mal acabado","toy","negative"
"1527","es_0194715","product_es_0049704","reviewer_es_0127230",2,"El producto lleg\u00f3 perfectamente embalado pero al abrirlo presentaba diversos golpes en las puertas, consecuencia quiz\u00e1 del transporte. Por lo dem\u00e1s, el armario cumple sin m\u00e1s.","Producto con malos acabados","furniture","negative"
"1528","es_0564513","product_es_0002102","reviewer_es_0485350",2,"Los cuchillos son de calidad, pero recib\u00ed un primer pedido con los cuchillos sin su funda de pl\u00e1stico protectora en la hoja, y con una punta rota, despu\u00e9s de devolverlos cuando fui a comprar otros costaban 3 euros m\u00e1s, ahora si que los he recibido como toca","Calidad buena, recepci\u00f3n mala","home","negative"
"1529","es_0249193","product_es_0731328","reviewer_es_0350041",2,"El producto en s\u00ed es aceptable, no hay ninguna caracter\u00edstica que pueda valorar como negativa. No obstante, el paquete recibido no es como el de la foto. En la foto parece tener una forma mas compacta que da la sensaci\u00f3n de hacerlo especialmente apropiado para la siembra directa en el propio paquete, pero la realidad es que es una bolsa igual a las de las otras marcas, en la que le han pintado unas equis para abrir los agujeros en los que realizar el plantado.... sinceramente me parece una buena idea de marketing, pero no aporta ning\u00fan valor al cliente.... Por otro lado y por lo que me he podido informar de otra gente con mas conocimiento, para un uso en el que se quiera utilizar para la siembra de hortalizas y dem\u00e1s, ser\u00eda mas apropiado un ph un poco mas bajo que el de este sustrato.","Hay mejores opciones y la foto no es fiel a la realidad","lawn_and_garden","negative"
"1530","es_0311688","product_es_0843016","reviewer_es_0334469",2,"El producto me parece muy bonito y util, pero me llego sin bolsa de transporte ni de llenado, pedi remplazo y me llego igual, lo que pienso es que a los primeros clientes les enviaron la version actualizada y a los ultimos la antigua, he devuelto los dos y lo he pedido a otra tienda y viene con todo.","Faltan las bolsas","toy","negative"
"1531","es_0180295","product_es_0878779","reviewer_es_0070101",2,"Este troquel es muy muy bonito Pero no corta muy bien Hay que pasarlo varias veces para que corte bien","No tiene buen corte","kitchen","negative"
"1532","es_0974849","product_es_0588354","reviewer_es_0679957",2,"Se rompen las ruedas","Poca calidad","home_improvement","negative"
"1533","es_0994570","product_es_0645685","reviewer_es_0509440",2,"despues de leer que mandan los productos con soporte tecnico en espa\u00f1ol y abre uno el dicho producto y solo biene en Aleman y Ingles no es practico la proxima vez me lo pensare antes de pedir un producto por AMAZON","que si mandan un producto en espa\u00f1a llege las instruciones en el idioma del pais","electronics","negative"
"1534","es_0090854","product_es_0988361","reviewer_es_0344380",2,"Se trata de un detalle muy curioso y diferente que puedes realizar, ya que puedes poner mensajes en cada c\u00e1psula. Existe una pega es demasiado caro para lo peque\u00f1o que es, \u00bfc\u00f3mo puede valer tanto? No me esperaba que fuera tan peque\u00f1o!!","Precio elevado para el tama\u00f1o que tiene.","office_product","negative"
"1535","es_0750831","product_es_0658018","reviewer_es_0808439",2,"el modelo en s\u00ed esta bien. Hace bien sus funciones. el problema viene con el uso. Se ha roto el ojal por donde pasa la otra correa y no sujeta bien. Para colmo, la presilla metalica que se mete en 2 agujeros se ha desgastado. Se ha comido por completo por el roce y sudor y pica en la mu\u00f1eca. Sorpresa; no hay recambios para esta pulsera. 30 euros a la basura. Y a comprar otra, pero de otra marca claro est\u00e1.","No hay recambios de pulsera. se rompe facilmente","sports","negative"
"1536","es_0516713","product_es_0762340","reviewer_es_0914479",2,"En la publicaci\u00f3n se\u00f1ala una dimensi\u00f3n de 37 cm y s\u00f3lo llega a 35 cm por lo que le queda peque\u00f1o a mi laptop que es de 17 pulgadas (la que indicaba la publicaci\u00f3n). El nivel de ruido es un poco m\u00e1s del pensado y ventila muy poco.","No tiene el tama\u00f1o indicado","pc","negative"
"1537","es_0456760","product_es_0589754","reviewer_es_0082425",2,"Bueno la calidad del material no me convence. Espero sea resistente una vez montado, pero a la vista lo barato sale caro. Luego lo ped\u00ed para que llegu\u00e9 al d\u00eda siguiente pagando m\u00e1s dinero y llego despu\u00e9s de 2 d\u00edas","Baja calidad de material","automotive","negative"
"1538","es_0905889","product_es_0995440","reviewer_es_0361095",2,"Compr\u00e9 este juego con bastante expectativas... pero me ha decepcionado totalmente. Faltan un mont\u00f3n de equipos, cuando los jugadores corren se ven borrosos, tarda mucho en cargar...","Decepcionante","video_games","negative"
"1539","es_0732028","product_es_0676579","reviewer_es_0823193",2,"Cuando lo compr\u00e9, pon\u00eda que llegaba el d\u00eda 4, una vez pasado ese d\u00eda me dec\u00eda que no, que llegaba el d\u00eda 8 cuando no es as\u00ed porque yo justamente compr\u00e9 esto por la fecha de llegada. Sacia bastante, pero el sabor no es muy bueno. Recomiendo tener 3 o 4 aunque sean caros, porque siempre el mismo cansa mucho. El precio me parece un poco demasiado para lo que es.","Tarde","industrial_supplies","negative"
"1540","es_0277900","product_es_0334889","reviewer_es_0335187",2,"El producto muy bien y la atenci\u00f3n de Amazon tambien. El servicio de mensajer\u00eda asm p\u00e9simo, no lo trajo en la fecha prevista y encima env\u00eda un email diciendo que hab\u00eda sido imposible la entrega por no estar en el domicilio, siendo mentira, a casa no vinieron","Producto ok","home","negative"
"1541","es_0960511","product_es_0372235","reviewer_es_0806696",2,"En pocos dias, con un uso muy bajo, y ya se ha roto. No carga el aire comprimido, con lo que no se puede usar.","Iba bien pero se ha roto enseguida","sports","negative"
"1542","es_0177405","product_es_0050187","reviewer_es_0198142",2,"Bonitos pero al dia siguiente de ponerlos los tuve que tirar. A m\u00ed personalmente me dieron alergia","malos","toy","negative"
"1543","es_0226539","product_es_0470954","reviewer_es_0146290",2,"No cumple con lo que esperaba. Es m\u00e1s peque\u00f1a de lo que esperaba. Posiblemente tendr\u00eda que haber comido una medida superior","Prque\u00f1a","office_product","negative"
"1544","es_0506321","product_es_0922012","reviewer_es_0946544",2,"El producto no me ha llegado , decia antes del 11 y estamos a 13 de octubre","No me ha llegado el producto","lawn_and_garden","negative"
"1545","es_0147570","product_es_0819019","reviewer_es_0873760",2,"no me gusta no engancha bien en todos los aparatos con toma jack. demasiado r\u00edgido","cable jack","electronics","negative"
"1546","es_0965722","product_es_0129768","reviewer_es_0571460",2,"Se venci\u00f3 y al caer se parti\u00f3 completamente. Un solo uso... mala suerte","Fragil","camera","negative"
"1547","es_0550483","product_es_0441877","reviewer_es_0092126",2,"Es una sujeci\u00f3n interesante aunque no esta bien estudiado su dise\u00f1o. Con el uso intensivo de alumnos y el peso del ipad se rompe. Hemos tenido que reforzar la pieza rota con una chapa de alumino y remachada. Deber\u00eda reforzarse esa pieza en su concepcion y fabricaci\u00f3n.","Se rompe la pieza mas importante.","camera","negative"
"1548","es_0720261","product_es_0305463","reviewer_es_0926105",2,"Despu\u00e9s de probarlos con diferentes fuentes de sonido, no proporcionan la calidad de sonido que justifique su precio. Obtengo la misma sonoridad con auriculares mucho m\u00e1s baratos. No los aconsejo. Y he probado dos del mismo modelo !!! por si el primero estaba defectuoso.","Muy decepcionado","electronics","negative"
"1549","es_0033776","product_es_0513551","reviewer_es_0383036",2,"Lo compre y lo devolv\u00ed,no viene manual y el producto no es la marca que dice,es un producto chino con la caja totalmente en blanco","No es lo que se indica","drugstore","negative"
"1550","es_0000291","product_es_0029734","reviewer_es_0724503",2,"Llego doblado se pliega mal","No lo recomiendo","automotive","negative"
"1551","es_0371214","product_es_0311252","reviewer_es_0789927",2,"Decepci\u00f3n ya que no habla. Seg\u00fan indica en la caja debe llorar y decir pap\u00e1 y mam\u00e1. Pues nada de nada. Una decepci\u00f3n y el precio mas elevado que en tiendas fisicas.","No la recomiendo","toy","negative"
"1552","es_0301036","product_es_0980807","reviewer_es_0182781",2,"Pero se han equivocado, yo ped\u00ed un malet\u00edn para el dji spark como la foto y me ha llegado un malet\u00edn plano por dentro para una tablet o algo as\u00ed, ya me pareci\u00f3 muy peque\u00f1o cuando vi el malet\u00edn sin abrirle, menos mal que con amazon no hay problema en devolverlo a los corrales, no es serio aunque como humanos nos podemos equivocar. Lo dicho, promet\u00eda pero no fu\u00e9 posible","promet\u00eda mucho, pero...","toy","negative"
"1553","es_0535447","product_es_0153551","reviewer_es_0739642",2,"Al poner los rollos,cuando tiras de ellos el de arriba se sale porque por dentro no tiene nada para sujetarlo","Baja calidad","home_improvement","negative"
"1554","es_0277835","product_es_0927899","reviewer_es_0872070",2,"Aparte de la sensaci\u00f3n de frescor, cero efectos. Ni hidratacion ni mejora de mis ojeras. No lo recomiendo","Decepci\u00f3n","beauty","negative"
"1555","es_0442711","product_es_0761302","reviewer_es_0033988",2,"Pues ya lo tengo probado y ahora solo me carga un aparato, no s\u00e9 qu\u00e9 le sucede a este producto pero de cargar 3 a 4 aparatos ahora solo uno, me decepciona, pens\u00e9 que no tendr\u00eda que comprar un cargador port\u00e1til de por vida.... Actualizo mi rese\u00f1a He cambiado mi rese\u00f1a varias veces y he dicho varias veces que ya se me fue cambiado el producto y que por ahora est\u00e1 funcionando excelente, fueron eficientes al cambi\u00e1rmelo por uno nuevo, ahora lo estoy probando otra vez, espero siga funcionando de manera correcta por muchos a\u00f1os, gracias. Anterior rese\u00f1a antes del cambio. Hice la compra en Mayo de este a\u00f1o, en principio funcionaba genial, estaba encantada, de repente hace 5 d\u00edas iba a utilizarlo porque entend\u00eda que le quedaba carga y estaba descargado, me puse a cargarlo y no carga nada, dos dias conectado y nada. Se supone que tiene garant\u00eda, que debo hacer? Me lo deben reemplazar, verdad?","Garant\u00eda?","wireless","negative"
"1556","es_0094756","product_es_0885864","reviewer_es_0817474",2,"Ni con las D\u00edez pastillas juntas en la botella tiene el efecto publicitado","Para nada","home","negative"
"1557","es_0420197","product_es_0858626","reviewer_es_0080469",2,"Al principio me gust\u00f3 pero ahora ya tengo ganas de quitarmelo de encima y aun no lo he acabado. Soy un loco de los far cry desde el 2 y por ahora ninguno como el 4 y este queda muy por debajo de todos.","No lo consiguen","video_games","negative"
"1558","es_0886299","product_es_0663443","reviewer_es_0896418",2,"El paquete es el que ped\u00ed. Est\u00e1 en perfecto estado. La fecha de entrega se ha retrasado dos veces, lo que genera inquietud","Antonio Aguilar","book","negative"
"1559","es_0452580","product_es_0706196","reviewer_es_0031339",2,"Diria que \u00e9s funcional y lleno de buenas intenciones pero con piezas bastante malas que me han durado 3 usos contados, 3. Ahora a buscar otro que parezca algo m\u00e1s duradero. No lo recomiendo","Decepci\u00f3n","wireless","negative"
"1560","es_0551505","product_es_0601091","reviewer_es_0586893",2,"Lo compr\u00e9 para el sal\u00f3n y la verdad que apenas calienta. Para una habitaci\u00f3n peque\u00f1a si lo tienes cerca puede valer. E\u00f1 dise\u00f1o es m uy bonito pero le falta fuerza.","Poca potencia para salones","home_improvement","negative"
"1561","es_0944133","product_es_0200685","reviewer_es_0256274",2,"No iluminan lo suficiente,aunque por el precio est\u00e1n bien","Calidad precio","home_improvement","negative"
"1562","es_0962483","product_es_0482044","reviewer_es_0133062",2,"Producto de fabricante chino, en cuanto me d\u00ed cuenta lo devolv\u00ed; las apariencias enga\u00f1an, porque tiene muy buena apariencia, da el pego.","Chinos","pc","negative"
"1563","es_0910274","product_es_0714874","reviewer_es_0132693",2,"La conexi\u00f3n iphone 7 no funciona correctamente, se caliente y acaba por desconectarse la app, siendo necesario conectar de nuevo el lector al iphone y repetir la operaci\u00f3n n veces.","No funciona correctamente","pc","negative"
"1564","es_0917738","product_es_0407075","reviewer_es_0357105",2,"La medida interior de la boca son 5cm no 6cm como se indica. La goma est\u00e1 muy dura y no se pod\u00eda acoplar al secador que se ha probado","Goma poco flexible","beauty","negative"
"1565","es_0004298","product_es_0719482","reviewer_es_0886068",2,"Le faltaba una pieza y le tuve que hacer un apa\u00f1o, yo lo us\u00e9 3 d\u00edas contados, pero si vives en un sitio de calor, merece la pena invertir un poco mas de dinero en algo mejor","Un poco chafa!","kitchen","negative"
"1566","es_0574116","product_es_0191985","reviewer_es_0719247",2,"Muy buena la rapidez del servicio. Mala la presentaci\u00f3n de un art\u00edculo que se ofrece para regalo. Mala la grabaci\u00f3n por diminuta, no ajustada a las im\u00e1genes de la oferta y sobre todo, deficiente su elaboraci\u00f3n, en este caso defectuosa en una de las piezas.","No todo es lo que parece.","home","negative"
"1567","es_0867093","product_es_0585914","reviewer_es_0855260",2,"Acabado no muy bueno y poco variado","Te saca del apuro aunque no sea profesional","automotive","negative"
"1568","es_0177413","product_es_0312650","reviewer_es_0483595",2,"Funcion bien, pero es un poco ancha para la DSLR Alpha 230 y va muy justa a la hora de retirarla.","Ancha para la DSLR Alpha 230","camera","negative"
"1569","es_0440651","product_es_0271472","reviewer_es_0674608",2,"Se me rompi\u00f3 a los dias el cuerpo de la cabeza. Los volv\u00ed a pegar con superglue. Pero a las semanas se separaron de nuevo y perd\u00ed el cuerpo.","No muy buena calidad.","toy","negative"
"1570","es_0939445","product_es_0910982","reviewer_es_0952686",2,"Me acaba de llegar el cristal templado, duro, robusto, pero no he podido colocarlo ya que el cristal ha llegado con solo una capa protectora, cuando deber\u00eda llevar 2 segun las instrucciones adjuntas. Acabo de enviarle un mail al proveedor solicitando el cambio o el reembolso. Espero su respuesta...","Ha llegado defectuoso","wireless","negative"
"1571","es_0326585","product_es_0917763","reviewer_es_0612514",2,"Ahora que lo tengo, yo no recomiendo su compra. Manual poco explicativo, tienes que intuir porque no lo explica correctamente. La calidad es regular. Cuando seleccionas una emisora, no te dice a qu\u00e9 emisora corresponde. La selecci\u00f3n de una emisora es una tortura, hay que estar pulsando constantemente un bot\u00f3n para pasar por todo el dial. Almacenar una emisora es un desastre. Atornillar las piezas es una obra de ingenier\u00eda. Yo no lo recomiendo.","Yo no lo recomiendo","electronics","negative"
"1572","es_0059654","product_es_0433348","reviewer_es_0273478",2,"El tama\u00f1o es peque\u00f1o para adultos y un poco grande para ni\u00f1os. Tendrian que especificar mas. Es de plastico y no se aun si durara mucho","Falta informacion","toy","negative"
"1573","es_0290019","product_es_0979507","reviewer_es_0543951",2,"Tras ponerlo y quedar tan justo, no entra la carcasa: levanta el cristal. Es en exceso curvo y no permite poner nada","No permite poner la carcasa","wireless","negative"
"1574","es_0759343","product_es_0292877","reviewer_es_0882087",2,"Es muy sencilla y para nada robusta. Parece que sale con facilidad, ya que no tiene topes ni nada psrs dejarla m\u00e1s o menos fija una vez instalada, as\u00ed que no confio en que la gata no lo pueda sacar y se caiga... adem\u00e1s esta en otras tiendas a mitad de precio. No vale 25 euros. La devuelvo.","Esperaba un poco m\u00e1s por el precio","home_improvement","negative"
"1575","es_0566161","product_es_0087649","reviewer_es_0125568",2,"Si lo pones con el bot\u00f3n de abajo la c\u00e1mara no cuadra bien lo he intentado antes de quitar el adhesivo y no hay manera","Juan de Dios","pc","negative"
"1576","es_0950869","product_es_0265015","reviewer_es_0086091",2,"En mi opini\u00f3n, no me han gustado mucho. La raz\u00f3n es que yo he pagado cierta cantidad de dinero (personalmente alta) por unos cuchillos que corten, pero no est\u00e1n muy afilados. Es verdad que de est\u00e9tica est\u00e1n muy bien, pero no cortan muy all\u00e1, que al fin y al cabo es lo que buscamos en un cuchillo, que corte.","Regul\u00edn","kitchen","negative"
"1577","es_0998761","product_es_0258162","reviewer_es_0808272",2,"no huele como debiera, lo siento ademas su aroma es poco persistente","decepcion","home","negative"
"1578","es_0081396","product_es_0571162","reviewer_es_0275045",2,"Hacen su funci\u00f3n pero tienen poca fuerza, pero para su precio es lo que es por lo que pagas","Poca fuerza","home_improvement","negative"
"1579","es_0682153","product_es_0191267","reviewer_es_0146469",2,"Las tipicas vans que las compras pagas un determinado precio y como es tela se rompen al nada. Nada nuevo de este modelo de zapatilla","Una y no m\u00e1s","shoes","negative"
"1580","es_0073461","product_es_0154907","reviewer_es_0988564",2,"Ha llegado antes de tiempo pero con su caja deteriorada al no ser el embalaje apropiado. Era para un regalo a un coleccionista.","el embalaje no era el apropiado,","toy","negative"
"1581","es_0397041","product_es_0675227","reviewer_es_0315675",2,"Era un buen reloj pero en cuesti\u00f3n de unos meses ser me rompi\u00f3 la correa, la pruebe con pegamento y me llevo a durar hasta 1 a\u00f1o as\u00ed y la verdad esque no est\u00e9s nada mal para lo que cuesta, pero la c\u00e1mara es muy baja y el altavoz tambi\u00e9n","No est\u00e1 nada mal para ese precio","wireless","negative"
"1582","es_0966508","product_es_0326345","reviewer_es_0814289",2,"Pedi varios y han venido con todas las esquinas rotas y hojas dobladas","Transporte penoso","book","negative"
"1583","es_0611450","product_es_0324184","reviewer_es_0677724",2,"No dura mucho tiempo la carga.","Regular","wireless","negative"
"1584","es_0041489","product_es_0302398","reviewer_es_0419720",2,"Bien pero no espectacular","Ok","wireless","negative"
"1585","es_0704712","product_es_0413955","reviewer_es_0884997",2,"Instrucciones demasiado b\u00e1sicas. Hay letras en el aparato q desconozco su uso, para que sirven.. etc y al final te toca experimentar sin saber q lo que recibes ( vibraci\u00f3n etc) aporta beneficio alguno o genera lesion.","Instrucciones de uso bastante mejorables","personal_care_appliances","negative"
"1586","es_0079542","product_es_0246732","reviewer_es_0609752",2,"Nada m\u00e1s abrirlo, una de las hojas de sierra est\u00e1 doblada y sin pl\u00e1stico que la proteja... la probar\u00e9 con la Segunda que trae. Si la sierra no va recta, otro producto a devolver.","Pocas espectativas de \u00e9xito..","home_improvement","negative"
"1587","es_0088899","product_es_0523320","reviewer_es_0572748",2,"No consigo que quede completamente estirado, los bordes se levantan despu\u00e9s de un mes con varios libros pesados en todo el per\u00edmetro. El env\u00edo bien.","Bien pero al enviarlo enrollado los bordes se curvan","furniture","negative"
"1588","es_0561085","product_es_0024529","reviewer_es_0134831",2,"El termometro tarda un siglo en dar la temperatura, de 8 s nada. Es fiable, eso s\u00ed, pero has de conseguir que la criatura se est\u00e9 quieta el tiempo que tarda... Yo no lo puedo usar...","Lento lentisimo","personal_care_appliances","negative"
"1589","es_0576182","product_es_0774121","reviewer_es_0682504",2,"Tallan peque\u00f1o segun la guia de tallas del fabricante. Las tuve que devolver. Me tenia que haber cogido mi numero normal. Son de calidad","Algo peque\u00f1as","shoes","negative"
"1590","es_0315072","product_es_0843671","reviewer_es_0614435",2,"Es una c\u00e1mara s\u00faper b\u00e1sica. Hacen mejores fotos los m\u00f3viles.","C\u00e1mara muy b\u00e1sica","camera","negative"
"1591","es_0393750","product_es_0999463","reviewer_es_0841560",2,"Para uso de trayectos cortos esta bien. El producto me llego sin su caja/embalaje original y se nota que ha sido usado como muestra/prueva.","Bien como producto/ No ha sido un producto ha estrenar","baby_product","negative"
"1592","es_0541145","product_es_0300976","reviewer_es_0700677",2,"No encaja bien, funciona y no hecha el agua fuera pero no encaja como la original, cumple su funci\u00f3n","No encaja como la original","home","negative"
"1593","es_0141532","product_es_0535743","reviewer_es_0018272",2,"Al comprarlas tan baratas sab\u00eda que no iban a ser nada del otro mundo. Pero eso no quita que me hay decepcionado que sean de a 1\u20ac en cualquier bazar y que en la primera semana una haya dejado de funcionar. No las recomiendo","No recomendables","toy","negative"
"1594","es_0605332","product_es_0846446","reviewer_es_0169619",2,"Es muy bonito pero viene roto el pl\u00e1stico por la zona que m\u00e1s se ve. No la devolv\u00ed porque era para un regalo y me urg\u00eda.","Bonita pero defectuosa","other","negative"
"1595","es_0858231","product_es_0917946","reviewer_es_0264905",2,"El pijama es muy gracioso y calentito pero la calidad es mala. Se lo regale a mi hija hace un par de semanas y ya he tenido que arreglar la costura en 3 ocasiones por mal hecha y luego se rompio la cremallera. Se ponia el pijama para dormir, no para jugar. Le encantaba...","mala calidad","apparel","negative"
"1596","es_0904765","product_es_0841143","reviewer_es_0430462",2,"Esta mal detallada la informaci\u00f3n, no es de 1,2 litros, sino de 0,5 litros. Se deber\u00eda de corregir esa informaci\u00f3n ya que es mucha la diferencia en capacidad.","caracteristicas del producto mal detallada","home","negative"
"1597","es_0252515","product_es_0555733","reviewer_es_0842297",2,"Sencillamente porque el producto nunca lleg\u00f3...lo \u00fanico bueno es que la atenci\u00f3n al cliente fue r\u00e1pida y obtuve la devoluci\u00f3n. Pero lo ideal hubiese sido que todo llegase en el plazo indicado...claro. De todos modos buscando info de la procedencia de estos productos, le\u00ed que pod\u00edan contener trazas de pescado y frutos secos, blabla...no se, no me parece lo m\u00e1s indicado para ser suplementos indicados para estas afecciones.","No se si me gusta o no me gusta :-|","drugstore","negative"
"1598","es_0188852","product_es_0543574","reviewer_es_0816392",2,"No traia la correa de cintura por lo tanto no es lo que queria es grande en si pero no es lo que necesito","No trae correa de cintura","sports","negative"
"1599","es_0745684","product_es_0712223","reviewer_es_0097161",2,"El \u00e1lbum genial en relaci\u00f3n calidad/precio. Pero por favor quien sea la persona encargada que tenga m\u00e1s cuidado con el \u00e1lbum y/o paquete porque me ha llegado con una esquina doblada y anillas torcidas.","Calidad/precio perfecto, pero ha llegado da\u00f1ado.","home","negative"
"1600","es_0570419","product_es_0000168","reviewer_es_0399129",2,"Est\u00e9ticamente es una funda muy bonita, queda como un guante a\u00f1adiendo el grosor m\u00ednimo uqe se puede a\u00f1adir, precio muy correcto. Es una funda 3 piezas...la trasera donde se inserta el m\u00f3vil deslizando y las dos tapas superior e inferior. Porque no recomiendo comprarla? Porque me ha durado menos de 2 meses...tiene unas pesta\u00f1as de pl\u00e1stico en las carcasa superior e inferior que se rompen con una facilidad extrema, qued\u00e1ndonos con un trozo de pl\u00e1stico inservible.","Duraci\u00f3n muy mala.","home","negative"
"1601","es_0511708","product_es_0746677","reviewer_es_0956868",2,"No es realmente c\u00f3moda. Aunque el dise\u00f1o sea bonito.","Bonita pero no es realmente necesaria.","lawn_and_garden","negative"
"1602","es_0178467","product_es_0525544","reviewer_es_0527476",2,"El trato fatal, muchas dificultades para que me diesen la factura, por el taburete normal aunque no lo comprar\u00eda de nuevo","No lo volveria a comprar","home","negative"
"1603","es_0709574","product_es_0095206","reviewer_es_0475346",2,"No. Para dejar de fumar. Est\u00e0 muy sexo y no puedo chuparlo.","Muy sexo.","grocery","negative"
"1604","es_0599818","product_es_0115550","reviewer_es_0437085",2,"Los devolv\u00ed, no ajustan bien a la oreja, se caen, y ten\u00eda problemas para emparejarlos. Se desconectaban continuamente, tel\u00e9fono honor 10.","Experiencia negativa","electronics","negative"
"1605","es_0788056","product_es_0479550","reviewer_es_0115014",2,"Uno de los orificios/remache por donde debe pasar la aguja est\u00e1 deformado. Tuve que quitarlo","Bueno","pet_products","negative"
"1606","es_0286181","product_es_0832406","reviewer_es_0013036",2,"Algunos accesorios no sirven con la camara.","Malo. Nada recomendable","wireless","negative"
"1607","es_0348681","product_es_0058504","reviewer_es_0285800",2,"No me ha gustado, primero desti\u00f1en mucho y luego de rompio la goma , entrando agua con la lluvia. Me los cambiaron, pero no me gustaron.","Se rompio la suela","shoes","negative"
"1608","es_0073622","product_es_0946433","reviewer_es_0442774",2,"Regular, no se puede escribir bien.","Cuesta mucho escribir","wireless","negative"
"1609","es_0740744","product_es_0966005","reviewer_es_0475744",2,"El olor que deja es bueno, pero pensaba que dejar\u00eda el pelo m\u00e1s sedoso, ya que yo tengo el pelo rizado y m\u00e1s bien seco, pero no...lo deja \u00e1spero igual.","No deja el pelo sedoso","beauty","negative"
"1610","es_0827680","product_es_0827239","reviewer_es_0363790",2,"El producto tiene una buena calidad en general, lo que no me gusta es el mal acabado, asoma tefl\u00f3n por las juntas de los tornillos y las juntas de silicona ven\u00edan machacadas. Las instrucciones son insuficientes, aunque no sea complicado y lo peor de todo, no viene una simple clema, para empalmar los cables con los de corriente, me ha obligado a ir a la ferreter\u00eda solo por esto.","Mal acabado","home","negative"
"1611","es_0573265","product_es_0789291","reviewer_es_0800350",2,"Hace m\u00e1s de un a\u00f1o compr\u00e9 uno y estaba encantado con \u00e9l. Por un problema con el vecino de arriba tuve que comprar un segundo y desilusi\u00f3n, mientras el primero era perfecto, este hace un ruido enorme cuando se enciende. En fin, mala suerte, no volver\u00e9 a comprar otro.","El segundo que compro y desilusi\u00f3n!","home","negative"
"1612","es_0956928","product_es_0928441","reviewer_es_0819590",2,"Sin diferentes , el dise\u00f1o exterior es completamente distinto, parecen m\u00e1s plastificados por el exterior y da la sensaci\u00f3n de menor absorci\u00f3n","No muy contenta con la compra","drugstore","negative"
"1613","es_0862686","product_es_0617124","reviewer_es_0868225",2,"no not\u00e9 ning\u00fan beneficio, a mitad del bote aument\u00e9 la dosis diaria al doble de lo recomendado pero nada. me desilusion\u00f3 porque pensaba haber comprado una buena marca. he seguido buscando informaci\u00f3n y al parecer hay que comprar este tipo de producto con denominaci\u00f3n NKO. acabo por lo tanto de comprar una marca alemana con esta denominaci\u00f3n y s\u00ed me parece que empiezo a notar efectos positivos.","efecto nulo","drugstore","negative"
"1614","es_0257286","product_es_0263853","reviewer_es_0504677",2,"Se funde cuando la enciendes, un peligro.","No es lo que buscaba se funde","home","negative"
"1615","es_0045224","product_es_0910738","reviewer_es_0031035",2,"Todav\u00eda no lo he probado, pero ha llegado sin la aguja de reemplazo que estaba incluida en las condiciones de compra.","Sin aguja de reemplazo","wireless","negative"
"1616","es_0679430","product_es_0984198","reviewer_es_0566155",2,"El libro es altamente recomendable, pero me lleg\u00f3 asi de arrugado. No lo devolv\u00ed por pereza. Iba empaquetado junto a otro libro m\u00e1s grande.","El libro es muy bueno","book","negative"
"1617","es_0133119","product_es_0030309","reviewer_es_0812542",2,"muy bien hecho ,pero la bateria muy mala","bateria mal","pc","negative"
"1618","es_0896314","product_es_0862254","reviewer_es_0285547",2,"La plancha hace su funci\u00f3n, pero calidad precio resulta cara y no es nada c\u00f3moda... las prendas no se aguantan en su soporte, se giran, se acaban cayendo. Ocupa mucho espacio, suelta agua a no ser que la cierres muy meticulosamente y la ""manguera"" no es f\u00e1cil de hacerse con ella. Despu\u00e9s de haberla probado, recomiendo otro tipo de vaporeta como las de mano. M\u00e1s econ\u00f3micas, que hacen la misma funci\u00f3n, ocupan menos espacio y se pueden transportar a cualquier lugar. No recomendar\u00eda el producto.","No me gusta en la pr\u00e1ctica","kitchen","negative"
"1619","es_0192399","product_es_0600544","reviewer_es_0741360",2,"No pegan ni sujetan bien. Si hace un poco de calor se empiezan a despegar y si te pones una camiseta de tirantes se asoman.","Mal compra","apparel","negative"
"1620","es_0203424","product_es_0970132","reviewer_es_0512788",2,"Muy debiles, los acabados son malos","No muy contenta","toy","negative"
"1621","es_0064335","product_es_0394926","reviewer_es_0521462",2,"Las costuras se rompen al sentarse, al ser tela elastica y no llevar refuerzos por las uniones. Color bonito. Se adapta mas o menos bien.","Mala calidad","home","negative"
"1622","es_0510413","product_es_0784754","reviewer_es_0696458",2,"No cubre la totalidad de la pantalla ni de broma, aproximadamente queda medio centimetro por cada lado, no recomiendo su compra","No cubre la totalidad del cristal","wireless","negative"
